"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"pred[4203]",0.025875291491334,1.471895e-06,0.0012593602438168,93.7,0.95,-0.00249781,0.000401698,NA,NA,NA,NA,NA,NA,NA
"pred[4204]",-0.0349110098445534,-1.088765e-05,0.0015775324455104,96.4,0.95,-0.00257649,0.00144555,NA,NA,NA,NA,NA,NA,NA
"pred[4205]",-0.028468359468512,-1.74727e-05,0.000371277652162308,108.6,0.95,-0.00666115,0.000285686,NA,NA,NA,NA,NA,NA,NA
"pred[4206]",0.0060242102339302,2.193055e-05,0.000597437774321126,120.4,0.95,-0.000482627,0.00143428,NA,NA,NA,NA,NA,NA,NA
"pred[4207]",2.0843888,2.00002,1.99270163152301,102.9,0.95,1.99334,2.00085,NA,NA,NA,NA,NA,NA,NA
"pred[4208]",0.00572183372343,-3.421575e-07,-0.000670849840195074,196.3,0.95,-0.00456387,0.000407,NA,NA,NA,NA,NA,NA,NA
"pred[4209]",0.030880416499364,1.521625e-05,-0.00127970604305455,97.9,0.95,-0.00113959,0.00232921,NA,NA,NA,NA,NA,NA,NA
"pred[4210]",-0.0192062920882528,-5.426485e-06,7.65390070776029e-05,133.1,0.95,-0.000653391,0.00820748,NA,NA,NA,NA,NA,NA,NA
"pred[4211]",0.0173991650746354,-4.19423e-06,-0.0010746680582915,94.3,0.95,-0.00088535,0.00106488,NA,NA,NA,NA,NA,NA,NA
"pred[4212]",-0.008177125686772,7.826445e-06,0.000324240308754775,125.7,0.95,-0.000474931,0.000971713,NA,NA,NA,NA,NA,NA,NA
"pred[4213]",0.00889623674652,1.8703e-05,0.000754248599295045,112.5,0.95,-0.000689963,0.00140425,NA,NA,NA,NA,NA,NA,NA
"pred[4214]",0.022815323093048,8.13333e-06,-0.000403683693132857,100.6,0.95,-0.000306804,0.00417663,NA,NA,NA,NA,NA,NA,NA
"pred[4215]",0.044853559797,2.668095e-06,-0.00155518324335388,108.2,0.95,-0.00141639,0.00227827,NA,NA,NA,NA,NA,NA,NA
"pred[4216]",0.013054010332824,-5.213755e-06,-0.000442503403388668,84.1,0.95,-0.00278361,0.000503397,NA,NA,NA,NA,NA,NA,NA
"pred[4217]",0.046992975190472,2.35463e-05,-0.00117630428959508,94,0.95,-0.000984604,0.00520288,NA,NA,NA,NA,NA,NA,NA
"pred[4218]",0.018542347750352,2.08249e-05,-0.000531047394053401,114.4,0.95,-0.000411578,0.00407084,NA,NA,NA,NA,NA,NA,NA
"pred[4219]",0.002729156889074,-6.621095e-06,5.07312466199707e-05,50.5,0.95,-0.000397031,0.00896199,NA,NA,NA,NA,NA,NA,NA
"pred[4220]",0.04110872355042,1.063195e-05,-0.000817838137263459,114.1,0.95,-0.000705203,0.00312833,NA,NA,NA,NA,NA,NA,NA
"pred[4221]",-0.003891511962028,-1.48704e-05,1.35392785276245e-05,81.8,0.95,-0.00491548,0.000334598,NA,NA,NA,NA,NA,NA,NA
"pred[4222]",-0.043457380083834,-2.125145e-05,0.00043946320572671,95.6,0.95,-0.0158107,0.00032885,NA,NA,NA,NA,NA,NA,NA
"pred[4223]",-0.007473748670098,-1.523825e-05,0.00045372419988701,139.8,0.95,-0.00710656,0.00033966,NA,NA,NA,NA,NA,NA,NA
"pred[4224]",0.035706420418254,8.687075e-06,-0.000602943011311171,86.5,0.95,-0.000464567,0.00767599,NA,NA,NA,NA,NA,NA,NA
"pred[4225]",-0.060451395248041,-1.364705e-05,0.000609249425712046,94.5,0.95,-0.0120558,0.00048516,NA,NA,NA,NA,NA,NA,NA
"pred[4226]",0.018447691137074,1.694275e-05,-0.000476645422370283,89.4,0.95,-0.000373798,0.00372076,NA,NA,NA,NA,NA,NA,NA
"pred[4227]",-0.028351312182738,-1.139095e-05,0.000650957628888559,107.9,0.95,-0.00220728,0.000552909,NA,NA,NA,NA,NA,NA,NA
"pred[4228]",-0.00865472246025,-1.522765e-05,0.000333981979896929,94.5,0.95,-0.00341841,0.000256389,NA,NA,NA,NA,NA,NA,NA
"pred[4229]",0.0102927041416812,1.858875e-05,0.000321641227906982,67.7,0.95,-0.00050419,0.0107186,NA,NA,NA,NA,NA,NA,NA
"pred[4230]",-0.00415980725093,9.525285e-06,-0.000568959443567718,193.3,0.95,-0.000499711,0.00382523,NA,NA,NA,NA,NA,NA,NA
"pred[4231]",0.9835212216,0.999992,1.00055691871194,112.2,0.95,0.999505,1.00237,NA,NA,NA,NA,NA,NA,NA
"pred[4232]",0.0191230542061444,5.200265e-05,-0.000867308655342476,118.1,0.95,-0.000670591,0.00575874,NA,NA,NA,NA,NA,NA,NA
"pred[4233]",0.00319858553638,-1.516695e-06,-9.72700255590653e-05,97.9,0.95,-0.00188344,0.000502592,NA,NA,NA,NA,NA,NA,NA
"pred[4234]",-0.037431811936186,2.625675e-06,0.000814145628357303,91.2,0.95,-0.00530972,0.000717595,NA,NA,NA,NA,NA,NA,NA
"pred[4235]",3.02468818,3.000015,2.99898343351786,81.2,0.95,2.9992,3.00511,NA,NA,NA,NA,NA,NA,NA
"pred[4236]",0.026183875076558,1.43207e-05,-0.000686599853731361,103.8,0.95,-0.000560065,0.00259233,NA,NA,NA,NA,NA,NA,NA
"pred[4237]",0.0374676546093758,5.78086e-06,-0.000757195267779943,92,0.95,-0.000606215,0.00628957,NA,NA,NA,NA,NA,NA,NA
"pred[4238]",0.041144748568062,1.718785e-05,-0.00110428254965543,99.6,0.95,-0.000954637,0.00486603,NA,NA,NA,NA,NA,NA,NA
"pred[4239]",0.008845938166634,8.100835e-06,0.000689443484501233,88.2,0.95,-0.000420734,0.00431432,NA,NA,NA,NA,NA,NA,NA
"pred[4240]",-0.022027603208342,-1.3875975e-06,0.0018036114694293,112.4,0.95,-0.000467655,0.00134596,NA,NA,NA,NA,NA,NA,NA
"pred[4241]",0.001728848940694,-1.19296e-06,1.24444693453024e-05,123.2,0.95,-0.000469335,0.000602625,NA,NA,NA,NA,NA,NA,NA
"pred[4242]",0.0224779302013,1.156935e-05,0.000577877610895297,139.5,0.95,-0.00110369,0.000818689,NA,NA,NA,NA,NA,NA,NA
"pred[4243]",-0.0124104721505524,-1.018442e-06,-0.000137228502333886,93.9,0.95,-0.000883396,0.00210918,NA,NA,NA,NA,NA,NA,NA
"pred[4244]",2.04806346,1.999995,1.99814070084947,96.5,0.95,1.99835,2.00472,NA,NA,NA,NA,NA,NA,NA
"pred[4245]",-0.007475814735476,1.085475e-05,0.000303011746900395,107,0.95,-0.000294605,0.000981819,NA,NA,NA,NA,NA,NA,NA
"pred[4246]",0.0427733857846,2.825345e-06,-0.00332769029470141,103.8,0.95,-0.00295246,0.000427264,NA,NA,NA,NA,NA,NA,NA
"pred[4247]",0.00656353129365,1.0735145e-06,-0.000490651402932005,161.7,0.95,-0.00096817,0.000321645,NA,NA,NA,NA,NA,NA,NA
"pred[4248]",-0.004260822741502,-9.595245e-06,-0.000469254776648997,139.2,0.95,-0.00184694,0.000346713,NA,NA,NA,NA,NA,NA,NA
"pred[4249]",0.0361573988556,9.24403e-06,-0.00057168930365501,109.7,0.95,-0.000429206,0.00396057,NA,NA,NA,NA,NA,NA,NA
"pred[4250]",0.0003444572380506,4.65583e-06,-0.000131707569309025,298.5,0.95,-0.000327946,0.00443067,NA,NA,NA,NA,NA,NA,NA
"pred[4251]",0.001476367559184,-5.272605e-06,0.000201410146229861,312.3,0.95,-0.00293482,0.000339197,NA,NA,NA,NA,NA,NA,NA
"pred[4252]",0.03079414552078,1.577345e-05,-0.00150414740190385,84.7,0.95,-0.00133863,0.003745,NA,NA,NA,NA,NA,NA,NA
"pred[4253]",0.008658729705354,1.51775e-05,3.97653729841169e-05,129.3,0.95,-0.00153426,0.000684371,NA,NA,NA,NA,NA,NA,NA
"pred[4254]",0.0001985342972496,-5.37701e-06,-2.31682182089792e-05,614.1,0.95,-0.000859617,0.000331112,NA,NA,NA,NA,NA,NA,NA
"pred[4255]",-0.008397470637704,-3.48847e-05,-0.000130085686081582,70.4,0.95,-0.00953108,0.000605079,NA,NA,NA,NA,NA,NA,NA
"pred[4256]",0.02799092357116,-3.19683e-06,-0.000551855426738203,106.7,0.95,-0.0037829,0.000450392,NA,NA,NA,NA,NA,NA,NA
"pred[4257]",-0.00361721754403,-1.277395e-05,-0.000286286651670131,107.1,0.95,-0.00387008,0.000373932,NA,NA,NA,NA,NA,NA,NA
"pred[4258]",0.043052968578808,6.559765e-06,-0.00104153898316247,89.4,0.95,-0.000852634,0.00682663,NA,NA,NA,NA,NA,NA,NA
"pred[4259]",0.023903678805574,1.64347e-05,-0.00052420481899149,114.9,0.95,-0.000401512,0.00352612,NA,NA,NA,NA,NA,NA,NA
"pred[4260]",-0.0126508491868,-3.54036e-05,0.000647891119426035,152,0.95,-0.000525013,0.000423576,NA,NA,NA,NA,NA,NA,NA
"pred[4261]",-0.04576088407308,1.733715e-05,-0.00374153832110569,110.8,0.95,-0.0011226,0.00403353,NA,NA,NA,NA,NA,NA,NA
"pred[4262]",0.00122910022278,1.698735e-05,9.33321704821993e-05,153.2,0.95,-0.000400049,0.00300056,NA,NA,NA,NA,NA,NA,NA
"pred[4263]",0.029306419260626,2.172565e-05,-0.000681321645760862,127.2,0.95,-0.000392166,0.00172614,NA,NA,NA,NA,NA,NA,NA
"pred[4264]",0.05542862580584,-3.18458e-06,-0.00419612654555233,100.4,0.95,-0.0039393,0.00042564,NA,NA,NA,NA,NA,NA,NA
"pred[4265]",-0.00080010618425,-1.29291e-05,0.00011973121589591,212.3,0.95,-0.0065115,0.000435665,NA,NA,NA,NA,NA,NA,NA
"pred[4266]",-0.009900556102284,7.843325e-06,1.59399685237815e-05,98.4,0.95,-0.000345283,0.00495203,NA,NA,NA,NA,NA,NA,NA
"pred[4267]",0.018813390145132,6.99205e-06,-0.000610351530626375,89,0.95,-0.000508125,0.00225246,NA,NA,NA,NA,NA,NA,NA
"pred[4268]",-0.080476512287771,-2.33812e-05,0.00228938155994735,97.7,0.95,-0.00760182,0.00216226,NA,NA,NA,NA,NA,NA,NA
"pred[4269]",-0.0058822322485878,-7.270824e-07,0.000267856545709988,101.9,0.95,-0.000373108,0.0018536,NA,NA,NA,NA,NA,NA,NA
"pred[4270]",0.002357849729706,-2.057715e-05,-9.06545211761707e-05,213.5,0.95,-0.00111605,0.000615395,NA,NA,NA,NA,NA,NA,NA
"pred[4271]",0.010831112966486,1.75942e-05,-0.000488796998060238,137.8,0.95,-0.0003781,0.00104023,NA,NA,NA,NA,NA,NA,NA
"pred[4272]",-0.0116605083051656,-1.899455e-05,0.000376048996483614,90.8,0.95,-0.00458496,0.000278662,NA,NA,NA,NA,NA,NA,NA
"pred[4273]",-0.0332904601207406,-6.370865e-06,0.00148422742854798,91.1,0.95,-0.00275093,0.00140095,NA,NA,NA,NA,NA,NA,NA
"pred[4274]",0.002583235315204,-2.435125e-06,-0.000105931531739802,142.7,0.95,-0.000359679,0.000354875,NA,NA,NA,NA,NA,NA,NA
"pred[4275]",0.02521925880584,9.526495e-06,-0.000836103633797395,96.1,0.95,-0.000657895,0.00394974,NA,NA,NA,NA,NA,NA,NA
"pred[4276]",-0.009732235643862,-2.74262e-06,-0.000542252297789814,136.4,0.95,-0.00047184,0.00389416,NA,NA,NA,NA,NA,NA,NA
"pred[4277]",0.01083161275078,3.868605e-06,-0.000690882559189498,97.7,0.95,-0.000560645,0.00215717,NA,NA,NA,NA,NA,NA,NA
"pred[4278]",0.017848526083484,1.437835e-05,-0.000863342774291939,97.4,0.95,-0.000674083,0.0079068,NA,NA,NA,NA,NA,NA,NA
"pred[4279]",0.037493819578454,7.296255e-06,-0.00228578478328748,95.7,0.95,-0.00215269,0.00162097,NA,NA,NA,NA,NA,NA,NA
"pred[4280]",0.034691171970044,1.113905e-05,-0.00160362943422169,100.8,0.95,-0.00150118,0.00224059,NA,NA,NA,NA,NA,NA,NA
"pred[4281]",0.007724237133474,1.13289e-05,0.000622227155134839,96.3,0.95,-0.000510763,0.000952307,NA,NA,NA,NA,NA,NA,NA
"pred[4282]",0.988365982,0.9999915,0.999417086730984,79.1,0.95,0.995129,1.00056,NA,NA,NA,NA,NA,NA,NA
"pred[4283]",0.02591566343934,3.932555e-05,-0.000770166912468833,93.8,0.95,-0.000590399,0.00325112,NA,NA,NA,NA,NA,NA,NA
"pred[4284]",0.031578668516192,1.201275e-06,0.00126454834261861,107.5,0.95,-0.00323363,0.000349877,NA,NA,NA,NA,NA,NA,NA
"pred[4285]",0.0059916889977258,-5.46896e-06,-0.000366184167109812,174.3,0.95,-0.00067713,0.000455107,NA,NA,NA,NA,NA,NA,NA
"pred[4286]",0.012963711146174,-1.690125e-06,0.00123220653805427,100.1,0.95,-0.000736771,0.000416404,NA,NA,NA,NA,NA,NA,NA
"pred[4287]",0.003236111863682,-8.105075e-06,-0.000779096232762649,396.4,0.95,-0.0067691,0.000476467,NA,NA,NA,NA,NA,NA,NA
"pred[4288]",-0.030725514796732,6.14038e-06,0.000511986606735078,106.2,0.95,-0.00394406,0.000394273,NA,NA,NA,NA,NA,NA,NA
"pred[4289]",0.006174674490392,-1.623675e-06,0.000323341071839452,123,0.95,-0.00103106,0.00033326,NA,NA,NA,NA,NA,NA,NA
"pred[4290]",0.00161918745584,-1.961705e-05,0.000259232620181772,130.3,0.95,-0.00520015,0.000480878,NA,NA,NA,NA,NA,NA,NA
"pred[4291]",0.00724112544038,-1.0032215e-06,-0.00042204377399954,94.1,0.95,-0.00151694,0.000464422,NA,NA,NA,NA,NA,NA,NA
"pred[4292]",-0.05072733149328,3.48641e-06,-0.00403621483319849,106.6,0.95,-0.00036095,0.00502098,NA,NA,NA,NA,NA,NA,NA
"pred[4293]",0.007345496869842,-1.5304045e-06,0.000363970768615706,95.3,0.95,-0.00314967,0.000397245,NA,NA,NA,NA,NA,NA,NA
"pred[4294]",0.03016569384718,5.58778e-06,-0.00141142071597752,81.1,0.95,-0.00129286,0.00334543,NA,NA,NA,NA,NA,NA,NA
"pred[4295]",1.99980196,2.00003,2.0000373134855,1486,0.95,1.99918,2.00221,NA,NA,NA,NA,NA,NA,NA
"pred[4296]",0.01904406805746,-1.0091395e-05,-0.000754646697853495,70.6,0.95,-0.000570696,0.00691301,NA,NA,NA,NA,NA,NA,NA
"pred[4297]",0.025597400230522,7.53111e-06,-0.00102061668949178,92.8,0.95,-0.000879231,0.00250714,NA,NA,NA,NA,NA,NA,NA
"pred[4298]",0.005121375476,-1.985705e-05,0.00022029910730674,229.7,0.95,-0.00617825,0.000435221,NA,NA,NA,NA,NA,NA,NA
"pred[4299]",0.0389316871915244,2.963295e-06,-0.00154938598882447,122.1,0.95,-0.00126425,0.000599589,NA,NA,NA,NA,NA,NA,NA
"pred[4300]",0.028010082021856,1.91314e-05,-0.000591796555776,86.8,0.95,-0.000462867,0.0070463,NA,NA,NA,NA,NA,NA,NA
"pred[4301]",0.022012689804196,1.0286425e-05,-0.00076682491695724,102.8,0.95,-0.000614564,0.00156481,NA,NA,NA,NA,NA,NA,NA
"pred[4302]",0.01454896318463,2.60081e-05,-0.000727772406473481,110.2,0.95,-0.000563706,0.0031138,NA,NA,NA,NA,NA,NA,NA
"pred[4303]",0.0025376389540804,1.899045e-05,0.000654871050422501,290.2,0.95,-0.000647652,0.0097956,NA,NA,NA,NA,NA,NA,NA
"pred[4304]",-0.055342535723024,-1.965685e-05,0.00460267710495229,113.7,0.95,-0.000475561,0.00444058,NA,NA,NA,NA,NA,NA,NA
"pred[4305]",-0.017410834515532,-2.377305e-05,0.000814193359052618,96.1,0.95,-0.00470524,0.000630521,NA,NA,NA,NA,NA,NA,NA
"pred[4306]",-0.0131050703340344,-8.310885e-06,0.000350452939881674,106.1,0.95,-0.000354429,0.00170696,NA,NA,NA,NA,NA,NA,NA
"pred[4307]",-0.03175736111178,-9.39011e-06,0.00152871486332186,112.7,0.95,-0.00114176,0.00107713,NA,NA,NA,NA,NA,NA,NA
"pred[4308]",-0.000269483530782,4.040905e-06,-0.000103772279606423,325,0.95,-0.000333972,0.00181033,NA,NA,NA,NA,NA,NA,NA
"pred[4309]",-0.0388073897443,4.299075e-06,-0.00258384710966153,90.2,0.95,-0.000462487,0.0036353,NA,NA,NA,NA,NA,NA,NA
"pred[4310]",-0.04526385845582,-7.349755e-06,0.00289907553410491,92.5,0.95,-0.00216265,0.00275607,NA,NA,NA,NA,NA,NA,NA
"pred[4311]",0.023189656931286,1.79837e-05,-0.000942439141947943,91.9,0.95,-0.000780098,0.00323781,NA,NA,NA,NA,NA,NA,NA
"pred[4312]",0.016532596121296,-1.20676e-05,-1.60256769341054e-05,137.1,0.95,-0.00437534,0.000414858,NA,NA,NA,NA,NA,NA,NA
"pred[4313]",-0.04348921731273,-1.878235e-05,0.00122263234407017,80.2,0.95,-0.00800675,0.00104947,NA,NA,NA,NA,NA,NA,NA
"pred[4314]",0.009637760896338,2.955765e-05,0.000349820747495281,73.8,0.95,-0.000483633,0.00643968,NA,NA,NA,NA,NA,NA,NA
"pred[4315]",0.0287117458255546,2.117655e-05,-0.000966004883312526,75.7,0.95,-0.000748289,0.0135414,NA,NA,NA,NA,NA,NA,NA
"pred[4316]",0.0141488853145922,2.22934e-05,-0.000817591436095003,81.3,0.95,-0.000642447,0.00777799,NA,NA,NA,NA,NA,NA,NA
"pred[4317]",0.014657709056708,1.50962e-05,-0.000359264819430734,94.5,0.95,-0.000267453,0.00498756,NA,NA,NA,NA,NA,NA,NA
"pred[4318]",-0.004686940124764,1.1027425e-06,0.00047849532098565,143.5,0.95,-0.000275821,0.00149178,NA,NA,NA,NA,NA,NA,NA
"pred[4319]",0.02900139486336,7.491745e-06,-0.0011222397526564,116.3,0.95,-0.000930404,0.00190653,NA,NA,NA,NA,NA,NA,NA
"pred[4320]",0.0454868552848924,-4.47786e-06,-0.00132219285453679,96.8,0.95,-0.00115202,0.00558896,NA,NA,NA,NA,NA,NA,NA
"pred[4321]",-0.001284525709252,-7.15036e-06,-0.000113559247113412,234.1,0.95,-0.0034098,0.000380408,NA,NA,NA,NA,NA,NA,NA
"pred[4322]",0.0178791423622,7.639445e-06,-0.000515881577824121,76,0.95,-0.000411784,0.00665594,NA,NA,NA,NA,NA,NA,NA
"pred[4323]",-0.021729862662818,-2.960255e-05,-0.00086594588548472,124.5,0.95,-0.0007026,0.00196928,NA,NA,NA,NA,NA,NA,NA
"pred[4324]",0.004778082369281,1.4769e-05,9.73544715402731e-05,62,0.95,-0.000288395,0.00648116,NA,NA,NA,NA,NA,NA,NA
"pred[4325]",0.016284768948729,2.757845e-05,-0.000529965003726323,133,0.95,-0.000391089,0.00196813,NA,NA,NA,NA,NA,NA,NA
"pred[4326]",0.0075169800332492,6.741595e-06,-0.000477483199163127,105.4,0.95,-0.000379468,0.00231102,NA,NA,NA,NA,NA,NA,NA
"pred[4327]",0.001929888135268,-5.224225e-06,-0.000143830544925394,238.9,0.95,-0.00299497,0.000473019,NA,NA,NA,NA,NA,NA,NA
"pred[4328]",0.0013200348319694,1.074115e-05,-0.000222573808760812,234.1,0.95,-0.00042978,0.0044659,NA,NA,NA,NA,NA,NA,NA
"pred[4329]",0.094211391587228,6.43141e-06,-0.00161779502247804,96.6,0.95,-0.00148897,0.0110061,NA,NA,NA,NA,NA,NA,NA
"pred[4330]",0.019100936381004,1.004957e-06,0.00166997923629924,123.2,0.95,-0.00161399,0.000416133,NA,NA,NA,NA,NA,NA,NA
"pred[4331]",2.97487872,2.99999,3.00116674074641,87.1,0.95,2.9951,3.00094,NA,NA,NA,NA,NA,NA,NA
"pred[4332]",0.023199210289226,4.733755e-05,-0.00112824871651627,105.3,0.95,-0.000834001,0.00318293,NA,NA,NA,NA,NA,NA,NA
"pred[4333]",0.003189865449808,-4.366105e-06,-0.000149130272043422,110.3,0.95,-0.00141604,0.000399932,NA,NA,NA,NA,NA,NA,NA
"pred[4334]",0.0130883402677772,2.01158e-06,0.000956404748095358,81.7,0.95,-0.000933781,0.000925959,NA,NA,NA,NA,NA,NA,NA
"pred[4335]",-0.007852023868992,8.712e-06,0.000578213534645267,167.8,0.95,-0.000557796,0.00374507,NA,NA,NA,NA,NA,NA,NA
"pred[4336]",0.00107314718796,1.209475e-05,6.89872139461208e-05,374,0.95,-0.000501718,0.00233315,NA,NA,NA,NA,NA,NA,NA
"pred[4337]",-0.0009065912873258,-2.681135e-06,5.54747842112929e-05,97.1,0.95,-0.000320252,0.000819581,NA,NA,NA,NA,NA,NA,NA
"pred[4338]",-0.0188309859465912,2.1429985e-07,-0.00148850875017881,107.4,0.95,-0.000385315,0.00553178,NA,NA,NA,NA,NA,NA,NA
"pred[4339]",0.042269413640296,4.58647e-06,-0.00100478159917784,97.1,0.95,-0.000890594,0.00467885,NA,NA,NA,NA,NA,NA,NA
"pred[4340]",-0.013500591702034,-1.8596e-05,0.000682011791396592,98.1,0.95,-0.00285292,0.000535846,NA,NA,NA,NA,NA,NA,NA
"pred[4341]",0.045248264921076,1.01362e-05,-0.00112725383286063,107.6,0.95,-0.000967533,0.00374905,NA,NA,NA,NA,NA,NA,NA
"pred[4342]",-0.010090207458356,3.07305e-06,-0.000491317527602453,77.5,0.95,-0.000782738,0.00156417,NA,NA,NA,NA,NA,NA,NA
"pred[4343]",-0.028838698450712,-8.4387e-06,0.000848032262920262,97.6,0.95,-0.00271482,0.000722793,NA,NA,NA,NA,NA,NA,NA
"pred[4344]",-0.011621804219482,-1.663815e-05,0.000571569863656726,105.3,0.95,-0.00407599,0.000452013,NA,NA,NA,NA,NA,NA,NA
"pred[4345]",3.02275632,3.00002,2.99829488698418,136.2,0.95,2.99867,3.00081,NA,NA,NA,NA,NA,NA,NA
"pred[4346]",-0.025381967555011,-5.873975e-06,0.00194985373822343,89.6,0.95,-0.000311455,0.00429709,NA,NA,NA,NA,NA,NA,NA
"pred[4347]",-0.000367618274388,-5.16071e-06,-0.000185902869013231,870.2,0.95,-0.000409138,0.000465766,NA,NA,NA,NA,NA,NA,NA
"pred[4348]",-0.03038328918094,-1.15816e-05,-0.00255743124139851,108.4,0.95,-0.000745845,0.00279155,NA,NA,NA,NA,NA,NA,NA
"pred[4349]",0.0212674388641876,2.05633e-05,-0.00062922484664285,116.5,0.95,-0.000486126,0.00275718,NA,NA,NA,NA,NA,NA,NA
"pred[4350]",0.013195075331302,2.56109e-06,0.000732518886895675,117.6,0.95,-0.001132,0.000473472,NA,NA,NA,NA,NA,NA,NA
"pred[4351]",0.03381088603984,3.317525e-05,-0.000737103757133987,106.7,0.95,-0.000533299,0.0049777,NA,NA,NA,NA,NA,NA,NA
"pred[4352]",0.020080769539516,4.023225e-06,-0.000806838121692632,97.4,0.95,-0.000707357,0.00146723,NA,NA,NA,NA,NA,NA,NA
"pred[4353]",0.017289812147508,1.701615e-05,-0.000935114183060668,93,0.95,-0.000761686,0.00158972,NA,NA,NA,NA,NA,NA,NA
"pred[4354]",-0.036337051359652,-1.65457e-05,0.00087397828590868,92,0.95,-0.00575718,0.000719594,NA,NA,NA,NA,NA,NA,NA
"pred[4355]",-0.049682139837552,-2.55721e-05,0.000919519025372305,102,0.95,-0.0056997,0.00073263,NA,NA,NA,NA,NA,NA,NA
"pred[4356]",-0.013618695692566,-9.200155e-06,-0.000735453055133672,74.8,0.95,-0.00394575,0.000680067,NA,NA,NA,NA,NA,NA,NA
"pred[4357]",0.027556616906024,1.92286e-05,-0.000874316851065848,72.5,0.95,-0.000708131,0.00865848,NA,NA,NA,NA,NA,NA,NA
"pred[4358]",0.011129959077806,3.747925e-06,0.00113564953184585,109.5,0.95,-0.000848145,0.000327558,NA,NA,NA,NA,NA,NA,NA
"pred[4359]",0.01224220510078,2.30889e-05,0.000555333653110183,76.3,0.95,-0.000601215,0.00775557,NA,NA,NA,NA,NA,NA,NA
"pred[4360]",0.05012679602327,-1.14543e-05,0.0043202287062648,97.1,0.95,-0.00405286,0.000595135,NA,NA,NA,NA,NA,NA,NA
"pred[4361]",0.003084005759616,-1.92642e-06,0.000127990523221687,76.5,0.95,-0.000326913,0.00193682,NA,NA,NA,NA,NA,NA,NA
"pred[4362]",-0.04511991134751,-2.06088e-05,0.00130967533013312,91.3,0.95,-0.00538426,0.00118101,NA,NA,NA,NA,NA,NA,NA
"pred[4363]",0.012872462967992,4.715385e-06,0.000888378938085882,84.1,0.95,-0.00328899,0.000485587,NA,NA,NA,NA,NA,NA,NA
"pred[4364]",0.011854088523116,3.279115e-06,-0.00057506178846042,136.1,0.95,-0.000460321,0.000294908,NA,NA,NA,NA,NA,NA,NA
"pred[4365]",0.002544717142028,1.590655e-05,0.000131500322264857,133.7,0.95,-0.000340097,0.000894669,NA,NA,NA,NA,NA,NA,NA
"pred[4366]",0.0316930410930296,1.46965e-06,0.00245092752984584,116.2,0.95,-0.00261834,0.000329051,NA,NA,NA,NA,NA,NA,NA
"pred[4367]",0.03833796002768,8.617975e-06,-0.00234505208039041,90.9,0.95,-0.00221008,0.00190664,NA,NA,NA,NA,NA,NA,NA
"pred[4368]",-0.023051076669616,-7.81546e-06,0.000490952154015504,82.2,0.95,-0.0067341,0.000384212,NA,NA,NA,NA,NA,NA,NA
"pred[4369]",-0.021631305250642,-1.35674e-05,0.000581605444845221,107.2,0.95,-0.00834383,0.000456861,NA,NA,NA,NA,NA,NA,NA
"pred[4370]",3.03804984,3.00005,3.00247313603114,113.3,0.95,2.99693,3.00093,NA,NA,NA,NA,NA,NA,NA
"pred[4371]",0.02688209548603,1.23303e-05,-0.00107886914021893,107.8,0.95,-0.000841296,0.00383196,NA,NA,NA,NA,NA,NA,NA
"pred[4372]",0.0430381483973,1.011911e-06,-0.0023916419014832,93.4,0.95,-0.00224296,0.00227319,NA,NA,NA,NA,NA,NA,NA
"pred[4373]",-0.0062115466968,-8.097165e-06,-4.43899075390219e-05,68.8,0.95,-0.00257192,0.000558856,NA,NA,NA,NA,NA,NA,NA
"pred[4374]",0.003515642519148,3.522955e-05,0.000255905873900425,78.9,0.95,-0.000527747,0.0036715,NA,NA,NA,NA,NA,NA,NA
"pred[4375]",0.028767760912846,1.336735e-05,-0.000876414303403678,89.9,0.95,-0.000757293,0.00503554,NA,NA,NA,NA,NA,NA,NA
"pred[4376]",0.002323252613002,4.165395e-06,0.000157326720273386,69.9,0.95,-0.000359386,0.00107579,NA,NA,NA,NA,NA,NA,NA
"pred[4377]",-0.008576538381896,-4.16433e-06,-0.000743467802393427,97.3,0.95,-0.00313283,0.000399814,NA,NA,NA,NA,NA,NA,NA
"pred[4378]",0.047967307592414,3.340305e-06,-0.00318491854723492,96.1,0.95,-0.00300292,0.00120555,NA,NA,NA,NA,NA,NA,NA
"pred[4379]",-0.02416634994884,-1.231285e-05,0.000714549209014512,94,0.95,-0.00332075,0.00056851,NA,NA,NA,NA,NA,NA,NA
"pred[4380]",0.018428889198564,1.60798e-05,-0.000975202998493726,83.9,0.95,-0.000831383,0.00292266,NA,NA,NA,NA,NA,NA,NA
"pred[4381]",0.0958380949221316,1.286215e-05,-0.00255840346294631,90.3,0.95,-0.00238043,0.0117958,NA,NA,NA,NA,NA,NA,NA
"pred[4382]",-5.564051669e-05,-4.198245e-06,-9.37164756119602e-05,700.8,0.95,-0.00113828,0.000407659,NA,NA,NA,NA,NA,NA,NA
"pred[4383]",0.007849125339088,1.88357e-05,-0.000511604992818753,90.4,0.95,-0.000393089,0.00168656,NA,NA,NA,NA,NA,NA,NA
"pred[4384]",0.012768191874128,2.007825e-05,-0.000729756997835826,116.3,0.95,-0.000557916,0.003297,NA,NA,NA,NA,NA,NA,NA
"pred[4385]",-0.009306481123276,3.929615e-07,0.000624157219441306,111.1,0.95,-0.000366641,0.000490303,NA,NA,NA,NA,NA,NA,NA
